,text,hashtags_count,users_tagged,numeric,avg_word_len,word_count
155,,1,0,0,0.0,1
156,"pm outlines five priorities in covid19 fight during new year address
httpsthestarcommynewsnation20201231pmoutlinesfiveprioritiesincovid19fightduringnewyearaddressâpm outlines five priorities in covid19 fight during new year address
petaling jaya the war against covid19 is far from over said prime minister tan sri muhyiddin yassin as he laid out the five priorities in nation fight against the pand",0,0,1,6.6923076923076925,50
157,dr mahathir guan eng slams putrajaya for mishandling covid19dr mahathir guan eng slams putrajaya for mishandling covid19  the malaysian insight both leaders compare malaysias infection ta,0,0,0,6.1923076923076925,27
158,pm muhyiddin invites the people to strengthen their detergence strengthen the commitment and robust commitment,0,0,0,6.4,15
159,government will continue to regulate the strictness of national borders in an integrated manner avoiding the influx of illegal immigrants to stem the r,0,0,0,5.333333333333333,24
160,this covid19 be given free of charge to malaysians the vaccine will be carried out in 3 phases and the first phase is expected to commence februar,1,1,1,4.444444444444445,27
161,government will continue to regulate the strictness of national borders in an integrated manner avoiding the influx of illegal immigrants,0,0,1,5.9,20
162,"replying to 
nisahmnmhehe happy new year too nisah have a g",0,1,0,4.363636363636363,11
163,dh as far as covid19quote tweet national security council of the prime ministers department â 23h pms special message in conjunction with the new year 2021 do not be,0,0,0,4.724137931034483,29
164,too much to thank throughout 2020 long if you want to write one by one despite being hit by the covid19 tempias the sis are still able to share their sustenance with many people especially with family  team nizam autoglass alhamdu,0,0,0,4.609756097560975,42
165,selangor journal  covid19 five new clusters identified â dr noor hisham httpsselangorjournalmy202012covid19fivenewclustersidentifieddrnoorhis,0,0,0,10.75,13
166,peoples psychise continues to strengthen its determission strengthen its commitment and stre,1,0,0,6.75,12
167,the government will continue to strictly control national borders in an integrated manner avoiding the influx of illegal immigrants to stem t,1,1,0,5.454545454545454,22
168,2020 thanks for every bitters amp sweet we havent fully succeeded against c,0,0,0,4.846153846153846,13
169,not be complacent with given relaxation war against cov,1,0,0,5.222222222222222,9
170,muhyiddinyassin acknowledgements to malaysians following the determinat,1,1,0,9.285714285714286,7
171,covid19 cycle and vaccine turmoil httpsselangortvmykitarancovid19dankemelutva,0,0,0,12.0,6
172,aeu we care discount specifically for frontline task force on covid19 threat â tuition fee savings of 15 â free registration â also eligible to be applied for by immediate family mem,0,0,0,4.71875,32
173,information delivery focus  covid19 chain breaking campaign implementation of conditional movement control order mco iow komunikasikita pkpb janganlekadanalpa kitajagakita kitamestimenang normabaha,11,0,0,8.380952380952381,22
174,,0,0,1,0.0,1
175,covid19 the highest daily cases so far covid19 alltime quality infographics infographics disiplindir,6,0,0,6.769230769230769,13
176,more and,0,0,0,3.5,2
177,"artvsartist2020

here are the best cartoon designs i made to conclude the tough year may 2021 will be a good year for everyone while battling the covid19 pandemic cris",1,0,1,4.758620689655173,28
178,,1,0,1,0.0,1
179,moh impacts 5 more new clusters of covid19kkm impacting 5 more new clusters of covid19  the malaysian insight the total cluster throughout malaysia is currently 511 while the active cluster m,0,0,3,5.161290322580645,32
180,"king queen hope vaccine will break chain of covid19 transmissions in 2021king queen hope vaccine will break chain of covid19 transmissions in 2021  the malaysian insight
royal couple urge malaysians to be patient in",0,0,1,5.323529411764706,34
181,happy new year 2021 i believe that commitment cooperation and high spirit in the practice of new norms of life will be able to overcome the spread of covid19 i also pray that the people of the whole country are alw,3,0,1,4.2439024390243905,41
182,"covid19 five new clusters identified  dr noor hishamcovid19 five new clusters identified  dr noor hisham
kuala lumpur the health ministry identified five new covid19 clusters in selangor johor negeri sembilan putrajaya and ku",0,0,0,5.787878787878788,34
183,"covid19 vaccine deals should be public as they involve taxpayersâ fundsdr mahathir covid19 vaccine deals should be public as they involve taxpayersâ funds  malay mail
shah alam dec 31 â the government should make public the process and details of the deal to procure covid19 vaccines as it involves taxpayersâ funds former prime ministe",0,0,1,5.222222222222222,54
184,to jeonxkookie mknjpm and 2 othersradzijidin we desperately need toptrant support to voice our opinion we are also khuatrir with the current situation increasingly today showing the higher the case of covid19 improvement i rea,0,2,1,5.485714285714286,35
185,agong queen hopes people are patient the countrys prayers recover covid19 httpsselangortvmyagongpermaisuriharaprakyatsabardoanegarapulihcov,0,0,0,10.666666666666666,12
186,selangor progresses together to impact covid19 httpsselangortvmyselangormajubersamadepaniimpakcov,0,0,0,13.0,7
187,most frequently used words due to covid19 httpsmalaysianowcomberita202012315perkataanpalingkerapdigunadisebabkancovid19â via mnownews5 most frequently used words due to covid19 2020 hears us with frequently mentioned terms throughout the year so that it becomes part of the daily conv,0,1,1,6.916666666666667,36
188,malaysia ends 2020 with eight deaths and 2525 new covid19 cases the highest this year for the country malaysia records 113010 cases a,1,0,2,4.826086956521739,23
189,me aft,0,0,0,2.5,2
190,,0,0,0,0.0,1
191,both penang and subang airport,0,0,0,5.2,5
192,must expose the covid19 vaccine acquired agreement says dr mahathirputrajaya must expose the covid19 vaccine acquired agreement says dr mahathir  the malaysian insight the government needs to expose it because it involves hug,0,0,0,5.818181818181818,34
193,"malaysia ends 2020 with the highest daily cases of covid 19quote tweet
kkmalaysia
kkmputrajaya
 â dec 31 2020
kes positif sebanyak 2525 hari ini adalah kes po",1,1,2,4.851851851851852,24
194,curtain 2020 with the highest covid19 case ofmalaysia curtain 2020 with the highest covid19 case  the malaysian insight a total of 2525 infections were reported within th,0,0,3,5.296296296296297,28
195,"people complaining about people not staying home are the same ones that dont stay home 
 well done for breaking the highest daily recor",2,0,0,4.826086956521739,24
196,hope that with the experience we have gained in facing this covid1,0,0,0,4.583333333333333,12
197,we had to contend with the spread of the covid19 pandemic kpkt staff continued to provide the best service to the people continuously continuously continuously pursue this effort so that service delivery,0,0,0,5.375,32
198,lucky students in muar time covid19 ni la want to use online learning a lot quote tweet teamsyedsaitama teamsaddiq â dec 31 2020 malaysians have worked together to help raise funds syed saitama immediately contributed early today 50 students used to be its easy to help muar students all funds are only for muar students want to help click here add httpbitlysumba,1,1,2,4.870967741935484,62
199,"covid19 record high of 2525 cases on new years eve eight deaths
httpsthestarcommynewsnation20201231covid19recordhighof2525casesonnewyear039seveeightdeathsâcovid19 record high of 2525 cases on new years eve eight deaths
petaling jaya malaysia saw a record number of covid19 cases in a single day on thursday dec 31 with 2525 cases",0,0,0,6.333333333333333,43
200,"daily snapshot total cases on the last day of 2020 crossed the 152 million mark with over 12900 cases reported across the region since our last update

theaseanpost asean prayforasean prayfortheworld covid19 coronavirusoutbreak c",10,0,1,5.735294117647059,33
201,"malaysia ends year with record high of 2525 covid19 casesmalaysia ends year with record high of 2525 covid19 cases  the malaysian insight
selangor leads the pack",0,0,0,5.1923076923076925,26
202,why matriculation still need to go back to their college just for sit their exam online while the cases increase day by day why cant you all reconsider this this is really dangerous for us and theres no guarantee that we can be safe from covid19 radzijidinquote tweet kkmalaysia kkmputrajaya â dec 31 2020 a positive case of 2525 today is the h,1,2,1,4.476190476190476,63
203,resistant to 301 individuals defaulting mco with 298 compounded and thr,2,1,2,5.545454545454546,11
204,to ismailsabri60penutup highest glory covid19 congratulations reach,0,1,0,8.714285714285714,7
205,we closed this year 2020 with a daily covid,0,0,2,3.888888888888889,9
206,itâs a wrap for 2020 guys see yes in 2021 covid19quote tweet kkmalaysia kkmputrajaya â dec 31 2020 a positive case of 2525 today is the h,2,1,2,4.111111111111111,27
207,2525 new daily cases the highest throughout the httpsselangorkinimy202012covid192525kesharianbaharutertinggisepanjangpand,0,0,0,12.555555555555555,9
208,may father in law sister negativ,1,0,0,4.5,6
209,"if covid19 can help me shred some pounds i totally dont mind contracting it but no

i am already at the state where i cbf about the daily reportsquote tweet
kkmalaysia
kkmputrajaya
 â dec 31 2020
kes positif sebanyak 2525 hari ini adalah kes po",1,1,1,4.4,41
210,malaysia announces a new daily high of covid19 cases on the last day of 2020 hope things will turn around in the new yearquote tweet kkmalaysia kkmputrajaya â dec 31 2020 a positive case of 2525 today is the h,3,1,1,4.25,40
