UserName,Handle,Timestamp,text,Type
Amin Iskandar,@aminiskandar,2021-01-01T00:58:36.000Z,most frequently used words due to Covid-19 https://malaysianow.com/berita/2020/12/31/5-perkataan-paling-kerap-diguna-disebabkan-covid-19/â€¦ via @MNowNews5 most frequently used words due to Covid-19 2020 hears us with frequently mentioned terms throughout the year so that it becomes part of the daily conversations of the public. malaysianow.com,"News, Malaysia"
LouieKL,@louiekl,2021-01-01T00:58:30.000Z,If Org Tu Healthy is not de Any Disease. But Because He's Tired.. He could be infected with Covid19 Gurb.. Oxygen Drop coat.,"News, Malaysia"
theSun,@theSundaily,2021-01-01T00:55:32.000Z,"Covid-19: vulnerable groups must continue to be protected â€” Dr Noor HishamCovid-19: vulnerable groups must continue to be protected â€” Dr Noor Hisham
KUALA LUMPUR: The Ministry of Health (MoH) hopes that the community will continue to play a role in protecting the vulnerable in the fight against Cov...
thesundaily.my","News, Malaysia"
OneNews,@onenewsofficial,2021-01-01T00:55:04.000Z,"government priorities in 2021, the country's recovery drive post-COVID-19 #onenewsLima government priorities in 2021, the country's recovery drive post-COVID-19 - OneNews The Prime Minister outlined five government priorities in 2021 in an effort to revive the post-COVID-19 country. Clearly Tan Sri Muhyiddin Yassin last night, first improving health... onenews.my","News, Malaysia"
BERNAMA,@bernamadotcom,2021-01-01T00:45:51.000Z,"[News] PM Lee: Economically Singapore begins to see signs of stabilisation amid COVID-19 
@leehsienloong
https://bernama.com/en/business/news.php?id=1917498#.X-5wiKhiQJI.twitterâ€¦Quote Tweet
leehsienloong
@leehsienloong
 Â· 20h
#HappyNewYear everyone! I hope 2021 will bring better times, but letâ€™s stay vigilant, and be ready for surprises. Whateverâ€™s in store in the year ahead, we can look forward with confidence and hope. â€“ LHL
0:41
15.8K views",Global
Abdul Rashid MBE,@HRHMBE,2021-01-01T00:40:52.000Z,to @zukiAli_Terima to all civil servants especially the frontliners of KKM PDRM ATM. Determination of efforts against COVID19 &amp; CORRUPTION.,"News, Malaysia"
Christopher Lee,@chriskc_Lee,2021-01-01T00:30:24.000Z,"Imperial College London: The new COVID-19 (B117) variant is > transmissible than other variants. Affecting a greater proportion of those < 20s.
It has transmission advantage of 0.4-0.7 in reproduction no. compared to current strain.
More reason to 
 SOP!New COVID-19 variant growing rapidly in England | Imperial News | Imperial College London
NEW COVID-19 STRAIN - The new SARS-CoV-2 variant is growing rapidly, is more transmissible than other variants, and affecting a greater proportion of under 20s.
imperial.ac.uk",Global
Dr. Uzir,@Dr_Uzir,2021-01-01T00:28:22.000Z,STATISTICS OF COVID-19 until 31 December 2020. Together we stem the spread of COVID-19 by following the advice and directions of MKN and MOH. Take care of the alignment and reduce face-to-face interactions. #DOSM #Banci2020 #MenghitungMalaysia #MyCensus2020 #KPDOSM,"News, Malaysia"
Syuhada,@nursyuhada_7,2021-01-01T00:24:36.000Z,"Happy New Year 
 

How i miss Life before COVID 19
#newyear #HappyNewYear2021 
#kualalumpur #malaysia","News, Malaysia"
GerbangPost,@GerbangPost,2020-12-31T23:30:32.000Z,No new year celebrations in most states have http://dlvr.it/RphlgS,"News, Malaysia"
The Star,@staronline,2020-12-31T23:20:56.000Z,"Fake Covid-19 result scam
https://thestar.com.my/news/nation/2021/01/01/fake-covid-19-result-scamâ€¦Fake Covid-19 result scam
JOHOR BARU: As the Covid-19 spotlight is now on foreign workers nationwide, some foreigners have resorted to buying fake negative Covid-19 swab test results to allow them to work.
thestar.com.my",Cases
The Star,@staronline,2020-12-31T23:20:46.000Z,"Ipoh folk hopeful of a better year ahead, free of Covid-19
https://thestar.com.my/news/nation/2021/01/01/ipoh-folk-hopeful-of-a-better-year-ahead-free-of-covid-19â€¦Ipoh folk hopeful of a better year ahead, free of Covid-19
IPOH: A country and world free of Covid-19 was on top of everyoneâ€™s wish list for the new year.
thestar.com.my","News, Malaysia"
â™”mia_airinaâ™”,@MiaAirina,2020-12-31T23:20:20.000Z,Year with Covid 19 Thank you to our family's Covid kpd contributing. Especially the government of sbb still does not ape2 actions. With important economic grounds. While life falls no brp. And they are not afraid of the SOP.,"News, Malaysia"
StraightTalk,@Straigh31044321,2020-12-31T23:07:27.000Z,"@zulsulong @zunarkartunis @drwanazizah @DrDzul @n_izzah @khalidsamad @MSabu_Official @mujahidrawa @hjhusammusa @syahredzan Senior Officer of MCA Positive Service Centre Covid-19 â€"" Malaysia DatelinePegawai senior MCA Service Centre positive Covid-19 The MCA Headquarters Service and Complaints Centre was closed after a senior official confirmed positive Covid-19. According to the MCA Headquarters statement, after obtaining the information, the office... malaysiadateline.com","News, Malaysia"
SZA,@YaiAmran,2020-12-31T23:05:47.000Z,"approximately 5.40 a.m. receiving fumes. The brothers disappeared even though they were close to their sbb covid19. Al Fatihah Pak Busu... hopefully, I, my family, meaning and son2 are strong in facing this test... 2020 missing father, 2021 lost brother's uncle. Adk pd dad him..","News, Malaysia"
The Star,@staronline,2020-12-31T23:00:48.000Z,"INTERACTIVE: Here's how Covid-19 changed the movement of people in Malaysia
https://thestar.com.my/news/nation/2021/01/01/interactive-heres-how-covid-19-changed-the-movement-of-people-in-malaysiaâ€¦INTERACTIVE: Hereâ€™s how Covid-19 changed the movement of people in Malaysia
Ever since the start of the conditional movement control order in May 2020, the amount of time Malaysians spent at home has mostly been on a downward trend even as Covid-19 cases soared in the past...
thestar.com.my","News, Malaysia"
Kempen Tabung Pahlawan,@tabung_atm,2020-12-31T22:00:00.000Z,"this new year, hopefully each of us rises with a new spirit for the challenges ahead and hopefully the Covid-19 outbreak is subsidising. We from the Warrior Fund Campaign wish you a Happy New Year 2021 to all Malaysians. #SayangiMalaysiaku #tahunbaru2021","News, Malaysia"
TheVibes.com,@thevibesnews,2020-12-31T21:54:55.000Z,"#Covid19 numbers: 31 December 2020
- 2525 new cases (2,512 local transmissions and 13 imported cases)
- 1481 recoveries
- 23,598 active cases
- 8 death (471 in total in Malaysia since the pandemic began)
- 131 patients in ICU including 60who are intubated
#thevibes #FromEverySide",Deaths
Venkatraman Ganesan,@venkyloquist,2020-12-31T17:27:37.000Z,"My favourite 10 ""mind numbing"" research repositories on COVID-19;

10. 
@thelonevirologi
9. 
@ScottGottliebMD
8.  
@hendrikstreeck
7. 
@nextstrain
 
6. 
@neil_ferguson
 
5. 
@DrMikeRyan
4. 
@TheLancet
 
3. 
@CEPIvaccines
 
2. 
@CT_Bergstrom
 
1. 
@__ice9","News, Malaysia"
Susu Segar Ampang,@SusuSegarAmpang,2020-12-31T17:20:02.000Z,"New year everyone...! New year's moga is better than last year. Hopefully, simplify all your dealings. May all of us get healthy and Prosperous.. May we win the end of covid 19. https://instagram.com/p/CJeGRDYhV5T/?igshid=1fk0hwc6kpsltâ€¦","News, Malaysia"
izzatul amani,@atulamani,2020-12-31T17:18:47.000Z,am sure Allah will definitely be for greater sustenance and blessings. He Is All-Knowing of everything. What hope is 2021? COVID-19 DISAPPEARS AND DON'T APPEAR TO MAKE COMEBACK,"News, Malaysia"
izzatul amani,@atulamani,2020-12-31T17:18:47.000Z,Covid-19 is indeed the right test.. But there are people assuming this test is burdensome &amp; troublesome and there are people who are assuming it is to increase faith in order to find God back. May all of us redha and can face it strongly.,"News, Malaysia"
izzatul amani,@atulamani,2020-12-31T17:18:39.000Z,"The brother is ready to speak near the bah ""Nothing bang. Things are just a short time away. Be patient, soon to be free of us from covid-19 ni"" By the way, he is an Indian. He knows the heart and feelings. Want to make a story, there's a neighbour I'm this side (close contact) too","News, Malaysia"
izzatul amani,@atulamani,2020-12-31T17:18:39.000Z,"In my worry2, apparently they are also worried about the ready family remind do not return the village. Before this I do not understand why I reached the verse ""covid-19 patients bkn criminals"" when I got to understand. Some understand tu ok je. he says ""nothing, patiently, this is all testing. We 1 park understand""","News, Malaysia"
izzatul amani,@atulamani,2020-12-31T17:18:32.000Z,"PUN BKN CRIMINALS' CLOSE CONTACT Just want a story to luah kt here. Want to make ass bitter memories to sweet? Okay, early in 12 days, we were 1 family surprised by the news we certified positive covid-19. Dpt from the working tmpt he kt mill.","News, Malaysia"
Venkatraman Ganesan,@venkyloquist,2020-12-31T17:11:48.000Z,"My top 10 ""go to"" institutions/administrations for news on COVID-19;

10. 
@Worldometers
;
9. 
@CDCgov
;
8. 
@KKMPutrajaya
;
7. 
@WHO
;
6. 
@govsingapore
;
5. 
@washingtonpost
;
4. 
@JohnsHopkinsSPH
;
3. 
@FinancialTimes
;
2. 
@TheAtlantic
 
1. 
@MoHFW_INDIA","News, Malaysia"
BERNAMA,@bernamadotcom,2020-12-31T17:06:40.000Z,streamates SOP opening fifth phase of the sports and recreation sector https://bernama.com/bm/sukan/news.php?id=1917589â€¦ @KBSMalaysia #COVID19 #PKP @MKNJPM,"News, Malaysia"
zainisaari,@zainisaari,2020-12-31T17:05:29.000Z,"Replying to @redzuanNewsMPB and and @anthraxxxx@MKNJPM , we know it's difficult balancing on needs to mitigate Covid19 spreads and some semblance of a normal life, but but surely travel into a red zone is not advisable for people from a ""safe"" zone.","News, Malaysia"
Arhanida Arifin,@AArhanida,2020-12-31T16:31:16.000Z,"many 2020 years most expected of all people with the present of covid 19 disease, plus the disappearance of a father who did not replace it.. 2021 stepped into an 8-year single.. new year beginnings and new roads..","News, Malaysia"
BERNAMA,@bernamadotcom,2020-12-31T16:24:08.000Z,Trooper Star Wars holds a mini banner 'Goodbye COVID-19; Welcome 2021 at the New Year's Threshold Celebration at The Sarawak Unity Stadium today. #TahunBaharu2021,"News, Malaysia"
NR,@NrIsodera,2020-12-31T16:17:55.000Z,"Vaccinated US nurse contracts COVID-19, expert says Pfizer shot needed more time to work - ABCCalifornia nurse tests positive over a week after receiving Pfizer COVID-19 vaccine- ABC
(Reuters) - A 45-year-old nurse in California tested positive for COVID-19 more than a week after receiving Pfizer Inc's coronavirus vaccine, an ABC News affiliate reported https://bit.ly/2L8iBel on...
thestar.com.my",Vaccine
Mohd Firdaus,@firdauz_87,2020-12-31T16:07:49.000Z,Happy New Year 2021 ! Hopefully this new year we are better prepared for the trials &amp; challenges that will come! Same2 we pray Covid-19 passed away! #KitaJagaKita #HapusCOVID19 #HappyNewYear20210:00 29 views,"News, Malaysia"
IPGK Bahasa Melayu,@twt_IB,2020-12-31T16:07:14.000Z,this COVID-19 pandemic is immediately over. #jppipgkbm #infojpp #media_ib #twt_IB,"News, Malaysia"
Venkatraman Ganesan,@venkyloquist,2020-12-31T16:07:06.000Z,"My top reporters on COVID-19 in 2020:

10. 
@apoorva_nyc
;
9. 
@amymaxmen
;
8. 
@katieengelhart
;
7. 
@lizziepresser
;
6. 
@jessicalustig
;
5. 
@drsanjaygupta
;
4. 
@HelenBranswell
;
3. 
@natashanyt
;
2.
@EricTopol
 
1. 
@edyong209","News, Malaysia"
,@JaPenWPKL,Hopefully the presence of the New Year 2021 gives us radiation and inspiration that drives us towards a better quality Start the new year with the new norm! Together we disconnect the COVID-19 chain! #NewYear2021Saifuddin Abdullah and 7 others,Hopefully the presence of the New Year 2021 gives us radiation and inspiration that drives us towards a better quality Start the new year with the new norm! Together we disconnect the COVID-19 chain! #NewYear2021Saifuddin Abdullah and 7 others,"News, Malaysia"
mohammad waqas,@mwaqas3462977,2020-12-31T15:46:51.000Z,"May this New Year put an end to all the sufferings due to COVID-19 and fill our lives with goodness and happiness. A very Happy New Year 2021 to all.
#selamattahunbaru2021","News, Malaysia"
Media Selangor,@Media_Selangor,2020-12-31T15:38:33.000Z,| ADN Kinrara's focus on the affected people of Covid-19 https://selangortv.my/fokus-adn-kinrara-tumpu-rakyat-terjejas-covid-19/?utm_source=dlvr.it&utm_medium=twitterâ€¦,"News, Malaysia"
rabbitwhyyousocute,@SherTengTee,2020-12-31T15:37:15.000Z,"BYEEE 2020 
 in the same time COVID-19 can BYEEEE too?
.
. 
.
.
.
.
.
.
Sportwear from 
@almightee
.my https://instagram.com/p/CJd6gLFskEy/?igshid=16c8uj4ijes8qâ€¦","News, Malaysia"
Shahrul.Nizam,@Teratakerapung,2020-12-31T15:30:35.000Z,Rise up a new spirit. Keep fighting against covid 19. Going forward My Malaysia #happynewyear #realestateagent https://instagram.com/p/CJd5vhFDZrj/?igshid=6g0wwhccthzvâ€¦,"News, Malaysia"
Venkatraman Ganesan,@venkyloquist,2020-12-31T15:30:12.000Z,"My top 10 wonder women of 2020 hell bent on demolishing COVID-19,in no particular order:

1. 
@angie_rasmussen
; 
2. 
@VirusesImmunity
; 
3. 
@KizzyPhD
;
4. 
@cmyeaton
; 
5. 
@SaskiaPopescu
; 
6. 
@DrJenGunter
; 
7. 
@doctorsoumya
; 
8. 
@mugecevik
; 
9. 
@choo_ek
 
10. 
@EpiEllie
;","News, Malaysia"
aiahslhdn,@qylasaleh,2020-12-31T15:27:12.000Z,"Full Video:
https://youtu.be/cm7FzI4s9e0

#COVID19 
#coronavirus 
#StayAtHome 
#StaySafe 
#Positif","News, Malaysia"
kerol fikri,@kerolpikeri,2020-12-31T15:26:25.000Z,#Covid19 The way the world is doing. Why didn't Malaysia try the Islamic way?. Back in God,"News, Malaysia"
MrSmiley,@MrSmiley_X,2020-12-31T15:26:22.000Z,"Given Good Health, Extended Age, Simplified all the dealings of the World and the Hereafter, Happy New Year 2021, May We all Be Distanced from the Covid19 Disease Epidemic ","News, Malaysia"
thetruenet,@thetruenet,2020-12-31T15:22:24.000Z,"Malaysia Ends Year with Record High of 2,525 New Covid-19 Cases 
http://thetruenet.com/news/malaysia-ends-year-with-record-high-of-2525-new-covid-19-Cases/â€¦ via 
@TheTrueNet
#thetruenet #NewsCurator #news #truenews #instanews #Socialmedia #reporting #contents #viral #media #public #people #justice #reputation #Integrity 
#stayhome
 #StaysafeMalaysia Ends Year with Record High of 2,525 New Covid-19 Cases â€” The True Net
Malaysia ends the year with a daily Covid-19 record of 2,525 infections in the past 24 hours, just five days after the previous peak.
thetruenet.com",Cases
BERNAMA TV,@BernamaTV,2020-12-31T14:58:42.000Z,"#BernamaNews: Ukraine maintains bilateral trade momentum with Malaysia despite COVID-19Ukraine maintains bilateral trade momentum with Malaysia despite...
#BernamaNews: Ukraine has maintained the momentum of its bilateral trade with Malaysia throughout 2020 despite the global economic slowdown and...
facebook.com","News, Malaysia"
ð“ð“µð“²ð“¹ð“—,@AliffHaizat,2020-12-31T14:56:59.000Z,Covid-19 So Covid-20 doesn't enter this new year?,"News, Malaysia"
Ho Yee Tatt Adison,@Ho_Adison,2020-12-31T14:56:09.000Z,"Latest Status #COVID19, 31 Dec 2020 Cured Cases=1,481 Total cured Cases=88,941 Cases New Cases positive=2,525 Cases (2,512 local, 13 imports) Total positive=113,010 Cases Death Cases=8 Total death Cases=471 Cases Cases treated in ICU=131 Cases Respiratory Help=60 Cases",Cases
Anas Alam Faizli,@aafaizli,2020-12-31T14:51:27.000Z,Follow the highlights of COVID-19 with MOH in preparedness and curbing the spread of COVID-19 infection in the country by Tan Sri KP KKM @DGHisham @KKMPutrajaya and also chairman of ProtectHealth Corporation Sdn Bhd. Watch on COVID-19 In the 2020 From The Director General of Health The year 2020 is a very challenging COVID-19 virus pandemic to the rest of the world. This virus has had a profound impact and Malaysians are also no exception. Follow the sorotâ€¦ video kpkesihatan.com,"News, Malaysia"
